1.00, 0.00, -0.05, 0.06, 18.70, -19.60, 9.85
1.00, 0.04, 0.05, 0.05, 2.76, 0.10, -2.00
1.00, 0.07, -0.01, 0.03, -0.17, -0.50, 0.04
1.00, 0.07, -0.01, 0.02, -0.14, -1.34, 1.00
1.00, 0.06, 0.01, 0.01, -2.59, 0.11, 3.49
1.00, 0.03, 0.02, 0.02, -1.75, 1.07, 9.83
1.00, 0.02, -0.05, 0.02, 0.80, 0.58, -3.18
1.00, 0.02, -0.05, 0.02, 2.77, 1.20, -0.98
1.00, 0.01, 0.01, 0.03, 0.18, 1.29, 2.82
1.00, 0.01, 0.00, 0.03, 3.22, -2.74, 9.81
1.00, 0.01, 0.00, 0.03, 0.86, -0.66, 9.66
1.00, 0.01, 0.00, 0.02, 1.28, -1.43, 9.81
1.00, 0.01, 0.00, 0.02, 0.67, 0.66, 9.57
1.00, 0.01, 0.00, 0.02, 0.23, -0.66, 9.81
1.00, 0.02, 0.01, 0.02, 0.64, -0.12, 9.81
1.00, 0.02, 0.02, 0.02, 0.13, -0.69, 9.82
1.00, 0.02, 0.04, 0.02, -1.31, -0.49, 9.84
1.00, 0.02, 0.05, 0.03, -0.25, -0.81, 9.86
1.00, 0.03, 0.05, 0.03, 1.50, 0.27, 9.88
1.00, 0.04, 0.04, 0.04, 1.01, 0.13, 9.88
1.00, 0.05, 0.03, 0.04, -2.41, -0.24, 9.88
1.00, 0.05, 0.03, 0.04, -1.93, -0.52, 9.87
1.00, 0.03, 0.02, 0.03, 0.48, -0.00, 9.84
1.00, 0.02, 0.02, 0.03, 0.40, 0.06, 9.82
1.00, -0.00, 0.01, 0.03, -0.13, 0.76, 8.85
1.00, -0.01, 0.01, 0.03, -0.25, -0.21, 9.81
1.00, -0.03, 0.02, 0.03, -0.43, -0.51, 9.83
1.00, -0.05, 0.03, 0.02, -0.99, -0.92, 9.87
1.00, -0.08, 0.03, 0.01, -0.56, -0.01, 8.79
0.99, -0.09, 0.03, 0.00, 0.45, 3.80, 7.24
0.99, -0.12, 0.02, -0.00, 2.31, 1.37, 5.04
0.99, -0.13, 0.01, 0.00, 0.24, 1.41, 4.38
0.99, -0.14, 0.00, 0.01, -1.28, -0.05, 6.70
0.99, -0.14, -0.01, 0.02, 1.88, 2.01, 1.25
0.99, -0.12, -0.03, 0.03, 0.06, 0.21, 2.00
0.99, -0.10, -0.04, 0.03, -0.37, 1.25, 1.10
1.00, -0.06, -0.07, 0.03, 0.11, 1.99, -1.31
1.00, -0.02, -0.07, 0.04, 0.51, 1.20, -1.50
1.00, 0.02, -0.04, 0.04, 10.50, 2.98, 9.85
1.00, 0.01, -0.08, 0.03, -0.23, 0.07, -0.01
1.00, 0.01, -0.06, 0.03, 1.77, -2.02, -2.66
1.00, 0.03, -0.04, 0.02, 2.41, 1.16, 1.67
1.00, 0.02, -0.04, 0.02, 1.94, -1.99, 3.71
1.00, 0.02, -0.03, 0.02, 2.52, -1.90, 3.11
1.00, 0.02, -0.03, 0.02, -0.28, -0.38, 9.54
1.00, 0.02, -0.03, 0.02, -0.16, -0.67, 9.56
1.00, 0.02, -0.02, 0.02, 0.81, -1.78, 9.83
1.00, 0.02, -0.02, -0.01, 0.06, -1.33, 9.82
1.00, 0.02, -0.02, -0.03, -2.30, 5.42, 7.68
1.00, 0.02, -0.02, -0.02, -0.80, -0.67, 9.76
1.00, 0.02, -0.02, -0.02, -0.62, 0.37, 9.82
1.00, 0.02, -0.02, -0.01, 2.98, -1.17, 9.69
1.00, 0.02, -0.01, -0.00, 0.57, -0.96, 9.82
1.00, 0.03, 0.01, 0.01, -2.24, -0.42, 9.36
1.00, 0.03, 0.01, 0.02, -1.87, -0.91, 9.82
1.00, 0.03, 0.01, 0.02, -0.24, 1.07, 9.83
1.00, 0.03, 0.01, 0.03, -0.86, 0.54, 9.82
1.00, 0.01, 0.01, 0.03, -1.21, -0.43, 9.81
1.00, 0.00, 0.01, 0.03, -0.77, -0.39, 9.81
1.00, -0.02, 0.01, 0.03, -1.81, 0.45, 9.81
1.00, -0.03, 0.00, 0.02, -1.33, 0.11, 9.83
1.00, -0.06, -0.00, 0.02, 0.39, 2.06, 9.10
1.00, -0.08, -0.01, 0.02, -0.36, 1.35, 9.95
0.99, -0.12, -0.01, 0.02, 1.10, 4.18, 8.87
0.99, -0.14, -0.02, 0.03, 1.05, 0.39, 9.56
0.98, -0.18, -0.04, 0.04, -1.39, 1.58, 5.60
0.98, -0.20, -0.05, 0.05, -2.75, 3.67, 2.33
0.97, -0.22, -0.06, 0.05, -0.30, 3.05, -0.23
0.97, -0.22, -0.06, 0.04, 1.00, 3.62, -2.97
0.98, -0.19, -0.06, 0.04, 1.85, 1.85, -5.18
0.99, -0.14, -0.05, 0.03, 2.13, -1.67, 2.07
1.00, -0.01, -0.03, 0.04, -5.15, 5.46, 8.71
1.00, 0.08, -0.01, 0.05, -4.77, 3.60, 9.94
1.00, 0.05, 0.02, 0.06, 3.86, -2.53, -8.87
1.00, 0.05, 0.02, 0.05, 3.02, -2.01, -6.98
1.00, 0.06, 0.01, 0.04, 3.52, -0.37, -5.20
1.00, 0.06, 0.01, 0.04, 2.23, 1.97, 9.87
1.00, 0.05, 0.01, 0.04, 0.31, -0.41, 9.79
1.00, 0.05, 0.02, 0.03, 0.03, -0.61, 9.75
1.00, 0.04, 0.03, 0.03, -0.57, -0.72, 9.86
1.00, 0.04, 0.03, 0.04, -0.84, 0.31, 9.29
1.00, 0.04, 0.03, 0.04, -0.43, -0.44, 8.60
1.00, 0.04, 0.03, 0.05, -0.15, 0.07, 9.34
1.00, 0.03, 0.02, 0.05, 0.77, -0.05, 9.84
1.00, 0.02, 0.01, 0.05, 0.63, -1.96, 9.82
1.00, 0.02, 0.00, 0.05, 0.38, -0.07, 9.81
1.00, 0.02, 0.00, 0.04, 0.47, -0.03, 9.81
1.00, 0.02, 0.00, 0.04, 0.35, -0.04, 9.79
1.00, 0.02, 0.00, 0.04, -0.10, -0.20, 9.81
1.00, 0.02, 0.00, 0.04, 0.47, -0.16, 9.27
1.00, 0.02, 0.00, 0.04, -0.06, 0.04, 9.81
1.00, 0.02, 0.00, 0.04, 1.51, 1.00, 9.81
1.00, 0.02, -0.00, 0.04, 0.42, -0.54, 9.81
1.00, 0.02, -0.00, 0.04, 0.85, -1.43, 9.82
1.00, 0.02, -0.01, 0.04, -0.62, -2.99, 9.82
1.00, 0.02, -0.04, 0.04, -1.20, 0.52, 9.86
1.00, 0.03, -0.09, 0.03, 0.36, 1.53, 8.97
0.99, 0.03, -0.15, 0.02, -1.50, -0.05, 10.26
0.98, 0.03, -0.20, 0.02, -2.27, -1.01, 10.59
0.96, 0.04, -0.29, 0.01, -1.47, 0.48, 8.47
0.93, 0.04, -0.35, -0.00, -2.39, -0.49, 6.64
0.90, 0.05, -0.42, -0.01, -4.07, -1.07, 6.34
0.89, 0.05, -0.45, -0.01, -2.45, 1.04, 10.43
0.88, 0.05, -0.47, -0.01, 1.01, 0.08, 11.93
0.87, 0.06, -0.48, -0.01, 2.34, -1.79, 12.64
0.84, 0.08, -0.53, 0.00, 2.48, 0.91, 9.23
0.82, 0.10, -0.56, 0.02, 0.12, 0.22, 9.28
0.78, 0.12, -0.61, 0.05, -1.12, -0.28, 10.71
0.76, 0.14, -0.63, 0.07, -0.31, 0.07, 12.53
0.73, 0.14, -0.66, 0.09, 1.23, 2.27, 14.37
0.70, 0.14, -0.69, 0.10, -0.62, 0.12, 13.90
0.65, 0.12, -0.74, 0.12, -4.76, 0.01, 14.04
0.61, 0.12, -0.77, 0.12, -2.83, -0.38, 13.60
0.56, 0.13, -0.81, 0.13, 0.23, 0.13, 13.37
0.51, 0.13, -0.84, 0.12, 0.49, 1.06, 13.29
0.43, 0.14, -0.89, 0.09, 0.70, 2.35, 11.76
0.38, 0.14, -0.91, 0.07, 0.77, 0.68, 8.99
0.32, 0.12, -0.94, 0.05, -0.96, 0.05, 10.10
0.32, 0.10, -0.94, 0.04, -1.13, -0.45, 12.65
0.31, 0.09, -0.95, -0.00, -0.62, -0.34, 12.89
0.30, 0.08, -0.95, -0.04, 0.40, -1.29, 12.72
0.29, 0.08, -0.95, -0.10, 2.71, -0.47, 9.11
0.27, 0.07, -0.95, -0.13, 3.91, 0.27, 7.15
0.23, 0.06, -0.96, -0.15, 5.91, 0.27, 3.80
0.20, 0.05, -0.97, -0.15, 3.58, -0.48, 6.69
0.18, 0.03, -0.97, -0.14, 0.72, -0.55, 10.86
0.17, 0.02, -0.98, -0.13, -0.38, -0.42, 10.77
0.14, 0.01, -0.98, -0.12, 1.07, -0.99, 8.75
0.13, 0.01, -0.99, -0.11, 1.52, -1.14, 9.79
0.10, 0.00, -0.99, -0.10, 1.58, -0.88, 10.85
0.08, -0.00, -0.99, -0.09, 1.96, -0.85, 11.20
0.04, -0.01, -1.00, -0.07, 2.63, -1.03, 10.60
0.01, -0.02, -1.00, -0.07, 2.94, -1.06, 9.74
-0.01, -0.04, -1.00, -0.07, 1.92, -1.55, 8.94
-0.02, -0.05, -1.00, -0.06, 1.47, -0.89, 9.65
-0.05, -0.06, -1.00, -0.05, 1.73, -1.28, 8.60
-0.07, -0.07, -0.99, -0.05, 2.54, -1.33, 7.96
-0.08, -0.08, -0.99, -0.04, 2.41, -1.46, 7.80
-0.08, -0.09, -0.99, -0.03, 1.75, -2.00, 10.00
-0.09, -0.10, -0.99, -0.02, 0.55, -2.06, 12.14
-0.10, -0.11, -0.99, -0.01, 0.53, -2.43, 12.71
-0.12, -0.11, -0.99, -0.00, 1.78, -1.61, 11.13
-0.13, -0.11, -0.99, -0.00, 2.41, -1.05, 9.93
-0.14, -0.10, -0.98, -0.01, 2.89, 0.38, 9.15
-0.15, -0.10, -0.98, -0.02, 2.91, -1.29, 8.47
-0.15, -0.10, -0.98, -0.03, 3.84, -0.80, 8.23
-0.16, -0.10, -0.98, -0.03, 4.00, -0.38, 7.68
-0.16, -0.10, -0.98, -0.04, 3.46, -0.42, 7.47
-0.16, -0.10, -0.98, -0.04, 2.95, -0.67, 7.52
-0.16, -0.10, -0.98, -0.04, 2.80, -0.52, 7.74
