0.99, -0.00, 0.00, -0.14, 0.00, -0.04, 9.81
0.99, -0.00, 0.00, -0.14, -0.07, 0.01, 9.79
0.99, -0.00, 0.00, -0.14, -0.00, -0.02, 9.81
0.99, -0.00, 0.00, -0.14, 0.00, 0.05, 9.77
0.99, -0.00, 0.00, -0.14, -0.05, 0.05, 9.77
0.99, -0.00, 0.00, -0.14, -0.06, 0.01, 9.81
0.99, -0.00, 0.00, -0.14, 0.00, -0.04, 9.81
0.99, -0.00, 0.00, -0.14, -0.00, 0.01, 9.81
0.99, -0.00, 0.00, -0.14, 0.00, 0.02, 9.76
0.99, -0.00, 0.00, -0.14, -0.01, -0.01, 9.81
0.99, -0.00, 0.00, -0.14, -0.02, -0.04, 9.81
0.99, -0.00, 0.00, -0.14, -0.02, 0.01, 9.81
0.99, -0.00, 0.00, -0.14, 0.03, 0.01, 9.81
0.99, -0.00, 0.00, -0.14, -0.00, -0.02, 9.78
0.99, -0.00, 0.00, -0.14, 0.01, -0.01, 9.81
0.99, -0.00, 0.00, -0.14, 0.03, 0.01, 9.81
0.99, -0.00, 0.00, -0.14, -0.03, -0.03, 9.81
0.99, -0.00, 0.00, -0.14, 0.00, -0.00, 9.75
0.99, -0.00, 0.00, -0.14, -0.04, 0.00, 9.77
0.99, -0.00, 0.00, -0.14, -0.02, -0.05, 9.81
0.99, -0.00, 0.00, -0.14, 0.00, -0.04, 9.76
0.99, -0.00, 0.00, -0.14, 0.01, -0.01, 9.79
0.99, -0.00, 0.00, -0.14, 0.01, -0.01, 9.80
0.99, -0.00, 0.00, -0.14, 0.05, -0.03, 9.78
0.99, -0.00, 0.00, -0.14, 0.01, 0.00, 9.78
0.99, -0.00, 0.00, -0.14, 0.03, -0.01, 9.74
0.99, -0.00, 0.00, -0.14, 0.04, 0.01, 9.79
0.99, -0.00, 0.00, -0.14, 0.00, 0.00, 9.81
0.99, -0.00, 0.00, -0.14, 0.02, 0.03, 9.78
0.99, -0.00, 0.00, -0.14, 0.02, 0.01, 9.81
0.99, -0.00, 0.00, -0.14, 0.02, -0.00, 9.81
0.99, -0.00, 0.00, -0.14, 0.01, -0.02, 9.81
0.99, -0.00, 0.00, -0.14, -0.05, 0.08, 9.75
0.99, -0.00, 0.00, -0.14, -0.01, -0.01, 9.81
0.99, -0.00, 0.00, -0.14, 0.00, -0.05, 9.81
0.99, -0.00, 0.00, -0.14, 0.03, -0.08, 9.81
0.99, -0.00, 0.00, -0.14, 0.01, -0.05, 9.81
0.99, -0.00, 0.00, -0.14, 0.01, -0.06, 9.66
0.99, -0.00, 0.00, -0.14, -0.04, -0.00, 9.80
0.99, -0.00, 0.00, -0.14, 0.02, 0.05, 9.78
0.99, -0.00, 0.00, -0.14, 0.03, 0.09, 9.80
0.99, -0.00, 0.00, -0.14, 0.05, 0.08, 9.78
